SearchBayesianSkopt: Resuming 'ItemKNN_CFCBF_HybridRecommender_mixed_tversky' Failed, no such file exists.
SearchBayesianSkopt: New best config found. Config 0: {'topK': 404, 'shrink': 245, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.392927588112716, 'tversky_beta': 1.8133639822586698, 'ICM_weight': 1.1671118619726781} - results: PRECISION: 0.2118492, PRECISION_RECALL_MIN_DEN: 0.2134709, RECALL: 0.0463237, MAP: 0.1033523, MAP_MIN_DEN: 0.1041096, MRR: 0.4445567, NDCG: 0.2225481, F1: 0.0760238, HIT_RATE: 0.8748350, ARHR_ALL_HITS: 0.6748431, NOVELTY: 0.0052039, AVERAGE_POPULARITY: 0.7317080, DIVERSITY_MEAN_INTER_LIST: 0.6669775, DIVERSITY_HERFINDAHL: 0.9666929, COVERAGE_ITEM: 0.0306772, COVERAGE_ITEM_CORRECT: 0.0134559, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8740659, DIVERSITY_GINI: 0.0019128, SHANNON_ENTROPY: 5.3613456, RATIO_DIVERSITY_HERFINDAHL: 0.9670658, RATIO_DIVERSITY_GINI: 0.0077229, RATIO_SHANNON_ENTROPY: 0.4327394, RATIO_AVERAGE_POPULARITY: 3.5719243, RATIO_NOVELTY: 0.0306078, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 834, 'shrink': 323, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3085321175624225, 'tversky_beta': 1.3748574870436636, 'ICM_weight': 1982.5281782755371} - results: PRECISION: 0.2098402, PRECISION_RECALL_MIN_DEN: 0.2115081, RECALL: 0.0456489, MAP: 0.1014697, MAP_MIN_DEN: 0.1022538, MRR: 0.4400307, NDCG: 0.2198444, F1: 0.0749853, HIT_RATE: 0.8714621, ARHR_ALL_HITS: 0.6651197, NOVELTY: 0.0052105, AVERAGE_POPULARITY: 0.7212949, DIVERSITY_MEAN_INTER_LIST: 0.6863886, DIVERSITY_HERFINDAHL: 0.9686338, COVERAGE_ITEM: 0.0260812, COVERAGE_ITEM_CORRECT: 0.0120715, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8706960, DIVERSITY_GINI: 0.0019045, SHANNON_ENTROPY: 5.4134887, RATIO_DIVERSITY_HERFINDAHL: 0.9690075, RATIO_DIVERSITY_GINI: 0.0076892, RATIO_SHANNON_ENTROPY: 0.4369481, RATIO_AVERAGE_POPULARITY: 3.5210917, RATIO_NOVELTY: 0.0306464, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 669, 'shrink': 721, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.020200067687222, 'tversky_beta': 0.06400193058287186, 'ICM_weight': 826.9676130890555} - results: PRECISION: 0.1848805, PRECISION_RECALL_MIN_DEN: 0.1861985, RECALL: 0.0390688, MAP: 0.0853577, MAP_MIN_DEN: 0.0858435, MRR: 0.3844365, NDCG: 0.1907132, F1: 0.0645062, HIT_RATE: 0.8229212, ARHR_ALL_HITS: 0.5702309, NOVELTY: 0.0054441, AVERAGE_POPULARITY: 0.5387396, DIVERSITY_MEAN_INTER_LIST: 0.8465798, DIVERSITY_HERFINDAHL: 0.9846518, COVERAGE_ITEM: 0.0360485, COVERAGE_ITEM_CORRECT: 0.0187164, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8221978, DIVERSITY_GINI: 0.0042851, SHANNON_ENTROPY: 6.6486669, RATIO_DIVERSITY_HERFINDAHL: 0.9850316, RATIO_DIVERSITY_GINI: 0.0173008, RATIO_SHANNON_ENTROPY: 0.5366451, RATIO_AVERAGE_POPULARITY: 2.6299249, RATIO_NOVELTY: 0.0320205, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 724, 'shrink': 153, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.006266930940773687, 'tversky_beta': 1.9557235860530577, 'ICM_weight': 265.20988149238633} - results: PRECISION: 0.2156255, PRECISION_RECALL_MIN_DEN: 0.2176165, RECALL: 0.0477423, MAP: 0.1055210, MAP_MIN_DEN: 0.1064020, MRR: 0.4521208, NDCG: 0.2268432, F1: 0.0781755, HIT_RATE: 0.8820208, ARHR_ALL_HITS: 0.6882029, NOVELTY: 0.0052028, AVERAGE_POPULARITY: 0.7328884, DIVERSITY_MEAN_INTER_LIST: 0.6787437, DIVERSITY_HERFINDAHL: 0.9678694, COVERAGE_ITEM: 0.0181627, COVERAGE_ITEM_CORRECT: 0.0112963, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8812454, DIVERSITY_GINI: 0.0018623, SHANNON_ENTROPY: 5.4244364, RATIO_DIVERSITY_HERFINDAHL: 0.9682428, RATIO_DIVERSITY_GINI: 0.0075189, RATIO_SHANNON_ENTROPY: 0.4378317, RATIO_AVERAGE_POPULARITY: 3.5776868, RATIO_NOVELTY: 0.0306008, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 151, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 1.1705626726323095, 'ICM_weight': 10000.0} - results: PRECISION: 0.2155375, PRECISION_RECALL_MIN_DEN: 0.2173813, RECALL: 0.0474439, MAP: 0.1051485, MAP_MIN_DEN: 0.1059781, MRR: 0.4483713, NDCG: 0.2259892, F1: 0.0777693, HIT_RATE: 0.8809943, ARHR_ALL_HITS: 0.6839523, NOVELTY: 0.0051846, AVERAGE_POPULARITY: 0.7384528, DIVERSITY_MEAN_INTER_LIST: 0.6846256, DIVERSITY_HERFINDAHL: 0.9684575, COVERAGE_ITEM: 0.0225926, COVERAGE_ITEM_CORRECT: 0.0107979, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8802198, DIVERSITY_GINI: 0.0018965, SHANNON_ENTROPY: 5.4414333, RATIO_DIVERSITY_HERFINDAHL: 0.9688311, RATIO_DIVERSITY_GINI: 0.0076570, RATIO_SHANNON_ENTROPY: 0.4392036, RATIO_AVERAGE_POPULARITY: 3.6048503, RATIO_NOVELTY: 0.0304939, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 713, 'shrink': 970, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9839950631471828, 'tversky_beta': 1.0873087952312093, 'ICM_weight': 1.8476620728457553} - results: PRECISION: 0.2055873, PRECISION_RECALL_MIN_DEN: 0.2071653, RECALL: 0.0446803, MAP: 0.0980786, MAP_MIN_DEN: 0.0987817, MRR: 0.4269976, NDCG: 0.2141470, F1: 0.0734071, HIT_RATE: 0.8668426, ARHR_ALL_HITS: 0.6447191, NOVELTY: 0.0052497, AVERAGE_POPULARITY: 0.6828007, DIVERSITY_MEAN_INTER_LIST: 0.7518672, DIVERSITY_HERFINDAHL: 0.9751812, COVERAGE_ITEM: 0.0284069, COVERAGE_ITEM_CORRECT: 0.0123484, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8660806, DIVERSITY_GINI: 0.0023294, SHANNON_ENTROPY: 5.7351244, RATIO_DIVERSITY_HERFINDAHL: 0.9755574, RATIO_DIVERSITY_GINI: 0.0094046, RATIO_SHANNON_ENTROPY: 0.4629088, RATIO_AVERAGE_POPULARITY: 3.3331775, RATIO_NOVELTY: 0.0308770, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 771, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.5694593657628654, 'ICM_weight': 1.0} - results: PRECISION: 0.2001173, PRECISION_RECALL_MIN_DEN: 0.2020108, RECALL: 0.0433480, MAP: 0.0986614, MAP_MIN_DEN: 0.0995206, MRR: 0.4403904, NDCG: 0.2137055, F1: 0.0712601, HIT_RATE: 0.8529843, ARHR_ALL_HITS: 0.6563106, NOVELTY: 0.0051382, AVERAGE_POPULARITY: 0.7720173, DIVERSITY_MEAN_INTER_LIST: 0.5557025, DIVERSITY_HERFINDAHL: 0.9555662, COVERAGE_ITEM: 0.0109087, COVERAGE_ITEM_CORRECT: 0.0044299, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8522344, DIVERSITY_GINI: 0.0012073, SHANNON_ENTROPY: 4.6974112, RATIO_DIVERSITY_HERFINDAHL: 0.9559348, RATIO_DIVERSITY_GINI: 0.0048744, RATIO_SHANNON_ENTROPY: 0.3791501, RATIO_AVERAGE_POPULARITY: 3.7686992, RATIO_NOVELTY: 0.0302213, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 806, 'shrink': 168, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2094955, PRECISION_RECALL_MIN_DEN: 0.2111432, RECALL: 0.0456107, MAP: 0.1013814, MAP_MIN_DEN: 0.1021273, MRR: 0.4380684, NDCG: 0.2194777, F1: 0.0749118, HIT_RATE: 0.8720487, ARHR_ALL_HITS: 0.6639504, NOVELTY: 0.0052280, AVERAGE_POPULARITY: 0.7117012, DIVERSITY_MEAN_INTER_LIST: 0.7001920, DIVERSITY_HERFINDAHL: 0.9700141, COVERAGE_ITEM: 0.0306219, COVERAGE_ITEM_CORRECT: 0.0132344, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8712821, DIVERSITY_GINI: 0.0020694, SHANNON_ENTROPY: 5.5103189, RATIO_DIVERSITY_HERFINDAHL: 0.9703883, RATIO_DIVERSITY_GINI: 0.0083551, RATIO_SHANNON_ENTROPY: 0.4447637, RATIO_AVERAGE_POPULARITY: 3.4742589, RATIO_NOVELTY: 0.0307492, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 636, 'shrink': 290, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.9307386647481167, 'ICM_weight': 10000.0} - results: PRECISION: 0.2098108, PRECISION_RECALL_MIN_DEN: 0.2117081, RECALL: 0.0458629, MAP: 0.1033552, MAP_MIN_DEN: 0.1041707, MRR: 0.4485894, NDCG: 0.2222453, F1: 0.0752719, HIT_RATE: 0.8699223, ARHR_ALL_HITS: 0.6782436, NOVELTY: 0.0051677, AVERAGE_POPULARITY: 0.7522012, DIVERSITY_MEAN_INTER_LIST: 0.6348551, DIVERSITY_HERFINDAHL: 0.9634809, COVERAGE_ITEM: 0.0151171, COVERAGE_ITEM_CORRECT: 0.0083615, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8691575, DIVERSITY_GINI: 0.0015530, SHANNON_ENTROPY: 5.1463795, RATIO_DIVERSITY_HERFINDAHL: 0.9638525, RATIO_DIVERSITY_GINI: 0.0062702, RATIO_SHANNON_ENTROPY: 0.4153885, RATIO_AVERAGE_POPULARITY: 3.6719647, RATIO_NOVELTY: 0.0303948, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 89, 'shrink': 522, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2291832, PRECISION_RECALL_MIN_DEN: 0.2312115, RECALL: 0.0517602, MAP: 0.1121053, MAP_MIN_DEN: 0.1129749, MRR: 0.4607903, NDCG: 0.2382571, F1: 0.0844481, HIT_RATE: 0.9001320, ARHR_ALL_HITS: 0.7156702, NOVELTY: 0.0052769, AVERAGE_POPULARITY: 0.6829011, DIVERSITY_MEAN_INTER_LIST: 0.7882335, DIVERSITY_HERFINDAHL: 0.9788176, COVERAGE_ITEM: 0.0333352, COVERAGE_ITEM_CORRECT: 0.0193809, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8993407, DIVERSITY_GINI: 0.0034132, SHANNON_ENTROPY: 6.2712388, RATIO_DIVERSITY_HERFINDAHL: 0.9791952, RATIO_DIVERSITY_GINI: 0.0137805, RATIO_SHANNON_ENTROPY: 0.5061811, RATIO_AVERAGE_POPULARITY: 3.3336676, RATIO_NOVELTY: 0.0310367, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 999, 'shrink': 774, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.997057255956832, 'tversky_beta': 1.27543752932196, 'ICM_weight': 7.643588613504206} - results: PRECISION: 0.2062839, PRECISION_RECALL_MIN_DEN: 0.2078997, RECALL: 0.0447882, MAP: 0.0982873, MAP_MIN_DEN: 0.0990142, MRR: 0.4272116, NDCG: 0.2146563, F1: 0.0735970, HIT_RATE: 0.8684558, ARHR_ALL_HITS: 0.6455847, NOVELTY: 0.0052461, AVERAGE_POPULARITY: 0.6870284, DIVERSITY_MEAN_INTER_LIST: 0.7425813, DIVERSITY_HERFINDAHL: 0.9742527, COVERAGE_ITEM: 0.0272994, COVERAGE_ITEM_CORRECT: 0.0117393, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8676923, DIVERSITY_GINI: 0.0022458, SHANNON_ENTROPY: 5.6821620, RATIO_DIVERSITY_HERFINDAHL: 0.9746285, RATIO_DIVERSITY_GINI: 0.0090672, RATIO_SHANNON_ENTROPY: 0.4586340, RATIO_AVERAGE_POPULARITY: 3.3538156, RATIO_NOVELTY: 0.0308557, 
SearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 1000, 'shrink': 223, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.2902937955915534, 'ICM_weight': 1.0} - results: PRECISION: 0.2057340, PRECISION_RECALL_MIN_DEN: 0.2072578, RECALL: 0.0446519, MAP: 0.0977232, MAP_MIN_DEN: 0.0984236, MRR: 0.4259201, NDCG: 0.2138077, F1: 0.0733780, HIT_RATE: 0.8677959, ARHR_ALL_HITS: 0.6426568, NOVELTY: 0.0052903, AVERAGE_POPULARITY: 0.6602417, DIVERSITY_MEAN_INTER_LIST: 0.7745409, DIVERSITY_HERFINDAHL: 0.9774484, COVERAGE_ITEM: 0.0325046, COVERAGE_ITEM_CORRECT: 0.0149510, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8670330, DIVERSITY_GINI: 0.0026996, SHANNON_ENTROPY: 5.9341293, RATIO_DIVERSITY_HERFINDAHL: 0.9778255, RATIO_DIVERSITY_GINI: 0.0108994, RATIO_SHANNON_ENTROPY: 0.4789714, RATIO_AVERAGE_POPULARITY: 3.2230526, RATIO_NOVELTY: 0.0311157, 
SearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 175, 'shrink': 163, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2878870153890045, 'tversky_beta': 1.2463740003312844, 'ICM_weight': 10000.0} - results: PRECISION: 0.2137997, PRECISION_RECALL_MIN_DEN: 0.2155386, RECALL: 0.0471086, MAP: 0.1032697, MAP_MIN_DEN: 0.1039924, MRR: 0.4392881, NDCG: 0.2228178, F1: 0.0772058, HIT_RATE: 0.8778413, ARHR_ALL_HITS: 0.6711008, NOVELTY: 0.0052438, AVERAGE_POPULARITY: 0.7046861, DIVERSITY_MEAN_INTER_LIST: 0.7396364, DIVERSITY_HERFINDAHL: 0.9739582, COVERAGE_ITEM: 0.0430810, COVERAGE_ITEM_CORRECT: 0.0191040, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8770696, DIVERSITY_GINI: 0.0027350, SHANNON_ENTROPY: 5.8400230, RATIO_DIVERSITY_HERFINDAHL: 0.9743339, RATIO_DIVERSITY_GINI: 0.0110423, RATIO_SHANNON_ENTROPY: 0.4713757, RATIO_AVERAGE_POPULARITY: 3.4400138, RATIO_NOVELTY: 0.0308422, 
SearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 259, 'shrink': 441, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2272340492608245, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2109327, PRECISION_RECALL_MIN_DEN: 0.2126264, RECALL: 0.0463370, MAP: 0.1030752, MAP_MIN_DEN: 0.1038006, MRR: 0.4442234, NDCG: 0.2219315, F1: 0.0759825, HIT_RATE: 0.8722687, ARHR_ALL_HITS: 0.6740519, NOVELTY: 0.0051922, AVERAGE_POPULARITY: 0.7396130, DIVERSITY_MEAN_INTER_LIST: 0.6520822, DIVERSITY_HERFINDAHL: 0.9652034, COVERAGE_ITEM: 0.0306219, COVERAGE_ITEM_CORRECT: 0.0127914, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8715018, DIVERSITY_GINI: 0.0018572, SHANNON_ENTROPY: 5.3049823, RATIO_DIVERSITY_HERFINDAHL: 0.9655758, RATIO_DIVERSITY_GINI: 0.0074981, RATIO_SHANNON_ENTROPY: 0.4281900, RATIO_AVERAGE_POPULARITY: 3.6105138, RATIO_NOVELTY: 0.0305386, 
SearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 829, 'shrink': 825, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2032703, PRECISION_RECALL_MIN_DEN: 0.2050751, RECALL: 0.0440254, MAP: 0.0999730, MAP_MIN_DEN: 0.1008062, MRR: 0.4417436, NDCG: 0.2161789, F1: 0.0723753, HIT_RATE: 0.8568705, ARHR_ALL_HITS: 0.6617613, NOVELTY: 0.0051454, AVERAGE_POPULARITY: 0.7671479, DIVERSITY_MEAN_INTER_LIST: 0.5785934, DIVERSITY_HERFINDAHL: 0.9578551, COVERAGE_ITEM: 0.0116286, COVERAGE_ITEM_CORRECT: 0.0057589, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8561172, DIVERSITY_GINI: 0.0012862, SHANNON_ENTROPY: 4.8244021, RATIO_DIVERSITY_HERFINDAHL: 0.9582246, RATIO_DIVERSITY_GINI: 0.0051930, RATIO_SHANNON_ENTROPY: 0.3894002, RATIO_AVERAGE_POPULARITY: 3.7449290, RATIO_NOVELTY: 0.0302636, 
SearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0683551168412397, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2090629, PRECISION_RECALL_MIN_DEN: 0.2107586, RECALL: 0.0454196, MAP: 0.1028368, MAP_MIN_DEN: 0.1036031, MRR: 0.4465478, NDCG: 0.2211776, F1: 0.0746264, HIT_RATE: 0.8682358, ARHR_ALL_HITS: 0.6745531, NOVELTY: 0.0051988, AVERAGE_POPULARITY: 0.7412810, DIVERSITY_MEAN_INTER_LIST: 0.6342744, DIVERSITY_HERFINDAHL: 0.9634228, COVERAGE_ITEM: 0.0286838, COVERAGE_ITEM_CORRECT: 0.0119608, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8674725, DIVERSITY_GINI: 0.0016992, SHANNON_ENTROPY: 5.1811336, RATIO_DIVERSITY_HERFINDAHL: 0.9637944, RATIO_DIVERSITY_GINI: 0.0068605, RATIO_SHANNON_ENTROPY: 0.4181936, RATIO_AVERAGE_POPULARITY: 3.6186561, RATIO_NOVELTY: 0.0305775, 
SearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 560, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2054040, PRECISION_RECALL_MIN_DEN: 0.2073186, RECALL: 0.0448045, MAP: 0.1010610, MAP_MIN_DEN: 0.1019528, MRR: 0.4445480, NDCG: 0.2182430, F1: 0.0735629, HIT_RATE: 0.8622232, ARHR_ALL_HITS: 0.6672579, NOVELTY: 0.0051504, AVERAGE_POPULARITY: 0.7638332, DIVERSITY_MEAN_INTER_LIST: 0.5907534, DIVERSITY_HERFINDAHL: 0.9590710, COVERAGE_ITEM: 0.0139543, COVERAGE_ITEM_CORRECT: 0.0065341, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8614652, DIVERSITY_GINI: 0.0013427, SHANNON_ENTROPY: 4.8979943, RATIO_DIVERSITY_HERFINDAHL: 0.9594410, RATIO_DIVERSITY_GINI: 0.0054211, RATIO_SHANNON_ENTROPY: 0.3953401, RATIO_AVERAGE_POPULARITY: 3.7287475, RATIO_NOVELTY: 0.0302926, 
SearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 178, 'shrink': 768, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.265823477423548, 'tversky_beta': 1.9302987682344372, 'ICM_weight': 1.101963491047825} - results: PRECISION: 0.2127731, PRECISION_RECALL_MIN_DEN: 0.2145453, RECALL: 0.0467591, MAP: 0.1041519, MAP_MIN_DEN: 0.1049158, MRR: 0.4471820, NDCG: 0.2238264, F1: 0.0766693, HIT_RATE: 0.8771814, ARHR_ALL_HITS: 0.6795739, NOVELTY: 0.0051956, AVERAGE_POPULARITY: 0.7349916, DIVERSITY_MEAN_INTER_LIST: 0.6776352, DIVERSITY_HERFINDAHL: 0.9677585, COVERAGE_ITEM: 0.0323938, COVERAGE_ITEM_CORRECT: 0.0134005, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8764103, DIVERSITY_GINI: 0.0019965, SHANNON_ENTROPY: 5.4241907, RATIO_DIVERSITY_HERFINDAHL: 0.9681319, RATIO_DIVERSITY_GINI: 0.0080606, RATIO_SHANNON_ENTROPY: 0.4378119, RATIO_AVERAGE_POPULARITY: 3.5879538, RATIO_NOVELTY: 0.0305590, 
SearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 5, 'shrink': 490, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2170993, PRECISION_RECALL_MIN_DEN: 0.2190032, RECALL: 0.0488590, MAP: 0.1036371, MAP_MIN_DEN: 0.1044992, MRR: 0.4403928, NDCG: 0.2249386, F1: 0.0797663, HIT_RATE: 0.8883267, ARHR_ALL_HITS: 0.6734618, NOVELTY: 0.0055337, AVERAGE_POPULARITY: 0.5336165, DIVERSITY_MEAN_INTER_LIST: 0.9266136, DIVERSITY_HERFINDAHL: 0.9926546, COVERAGE_ITEM: 0.0984551, COVERAGE_ITEM_CORRECT: 0.0404784, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8875458, DIVERSITY_GINI: 0.0113235, SHANNON_ENTROPY: 7.9666867, RATIO_DIVERSITY_HERFINDAHL: 0.9930375, RATIO_DIVERSITY_GINI: 0.0457175, RATIO_SHANNON_ENTROPY: 0.6430287, RATIO_AVERAGE_POPULARITY: 2.6049158, RATIO_NOVELTY: 0.0325476, 
SearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 876, 'shrink': 288, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2094809, PRECISION_RECALL_MIN_DEN: 0.2114005, RECALL: 0.0458590, MAP: 0.1028358, MAP_MIN_DEN: 0.1036551, MRR: 0.4471717, NDCG: 0.2215772, F1: 0.0752454, HIT_RATE: 0.8714621, ARHR_ALL_HITS: 0.6752649, NOVELTY: 0.0051678, AVERAGE_POPULARITY: 0.7530876, DIVERSITY_MEAN_INTER_LIST: 0.6277946, DIVERSITY_HERFINDAHL: 0.9627749, COVERAGE_ITEM: 0.0143973, COVERAGE_ITEM_CORRECT: 0.0081954, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8706960, DIVERSITY_GINI: 0.0015154, SHANNON_ENTROPY: 5.1081303, RATIO_DIVERSITY_HERFINDAHL: 0.9631463, RATIO_DIVERSITY_GINI: 0.0061183, RATIO_SHANNON_ENTROPY: 0.4123012, RATIO_AVERAGE_POPULARITY: 3.6762917, RATIO_NOVELTY: 0.0303953, 
SearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 312, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 2508.3746720633403} - results: PRECISION: 0.1654715, PRECISION_RECALL_MIN_DEN: 0.1660658, RECALL: 0.0332645, MAP: 0.0782602, MAP_MIN_DEN: 0.0785369, MRR: 0.3737763, NDCG: 0.1753423, F1: 0.0553933, HIT_RATE: 0.7750403, ARHR_ALL_HITS: 0.5382158, NOVELTY: 0.0064392, AVERAGE_POPULARITY: 0.1910160, DIVERSITY_MEAN_INTER_LIST: 0.9667920, DIVERSITY_HERFINDAHL: 0.9966721, COVERAGE_ITEM: 0.1296307, COVERAGE_ITEM_CORRECT: 0.0737029, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.7743590, DIVERSITY_GINI: 0.0258309, SHANNON_ENTROPY: 9.1670806, RATIO_DIVERSITY_HERFINDAHL: 0.9970566, RATIO_DIVERSITY_GINI: 0.1042900, RATIO_SHANNON_ENTROPY: 0.7399181, RATIO_AVERAGE_POPULARITY: 0.9324686, RATIO_NOVELTY: 0.0378734, 
SearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 93, 'shrink': 340, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2329374, PRECISION_RECALL_MIN_DEN: 0.2350247, RECALL: 0.0528214, MAP: 0.1140908, MAP_MIN_DEN: 0.1150477, MRR: 0.4634416, NDCG: 0.2416548, F1: 0.0861152, HIT_RATE: 0.9054847, ARHR_ALL_HITS: 0.7242017, NOVELTY: 0.0053234, AVERAGE_POPULARITY: 0.6609825, DIVERSITY_MEAN_INTER_LIST: 0.8074776, DIVERSITY_HERFINDAHL: 0.9807418, COVERAGE_ITEM: 0.0366022, COVERAGE_ITEM_CORRECT: 0.0227587, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.9046886, DIVERSITY_GINI: 0.0041098, SHANNON_ENTROPY: 6.5034254, RATIO_DIVERSITY_HERFINDAHL: 0.9811202, RATIO_DIVERSITY_GINI: 0.0165930, RATIO_SHANNON_ENTROPY: 0.5249220, RATIO_AVERAGE_POPULARITY: 3.2266692, RATIO_NOVELTY: 0.0313105, 
SearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 461, 'shrink': 605, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.2102434, PRECISION_RECALL_MIN_DEN: 0.2119426, RECALL: 0.0461559, MAP: 0.1020377, MAP_MIN_DEN: 0.1027760, MRR: 0.4422081, NDCG: 0.2205752, F1: 0.0756942, HIT_RATE: 0.8727086, ARHR_ALL_HITS: 0.6684051, NOVELTY: 0.0052038, AVERAGE_POPULARITY: 0.7268450, DIVERSITY_MEAN_INTER_LIST: 0.6756840, DIVERSITY_HERFINDAHL: 0.9675634, COVERAGE_ITEM: 0.0284069, COVERAGE_ITEM_CORRECT: 0.0119608, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8719414, DIVERSITY_GINI: 0.0018894, SHANNON_ENTROPY: 5.3740789, RATIO_DIVERSITY_HERFINDAHL: 0.9679367, RATIO_DIVERSITY_GINI: 0.0076284, RATIO_SHANNON_ENTROPY: 0.4337671, RATIO_AVERAGE_POPULARITY: 3.5481852, RATIO_NOVELTY: 0.0306069, 
